Lobbying Firm,Client Prefix,Client First Name,Client Middle,Client Last Name,Client Suffix,Report Quarter,Report Year,Amount Paid,Lobbying Firm Quarterly Report
"Kosmont & Associates, Inc. dba Kosmont Companies",,,,"Green Tech Coast, LLC",,3,2014,$1532.39,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34571
Mel Wilson,,,,Southland Regional Association of Realtors (SRAR),,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34574
Jimmy Blackman & Associates,,,,Hotel Association of Los Angeles,,3,2014,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34577
Jimmy Blackman & Associates,,,,Lamar Outdoor Advertising,,3,2014,$18000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34577
Jimmy Blackman & Associates,,,,United Firefighters of Los Angeles City,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34577
Courtney Chesla Torres,,,,"ADP, Inc.",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34579
Courtney Chesla Torres,,,,Associated of Los Angeles,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34579
Courtney Chesla Torres,,,,"BigBelly Solar, Inc.",,3,2014,$9000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34579
Courtney Chesla Torres,,,,Equifax ,,3,2014,$6000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34579
Courtney Chesla Torres,,,,Lamar Media Corp.,,3,2014,$13500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34579
Courtney Chesla Torres,,,,"Lyft, Inc.",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34579
Colibri Strategies,,,,Liberty Hill Foundation ,,3,2014,$4275.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34580
Donald R. Spivack,,,,Los Angeles Neighborhood Land Trust,,3,2014,$2175.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34581
Donald R. Spivack,,,,Liberty Hill Foundation ,,3,2014,$1955.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34581
Ek & Ek,,,,Crown Disposal,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
McDermott Consulting Inc.,,,,"Marathon Communications, Inc. on behalf of Bob Hope Airport ",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34591
Dave Cunningham & Assoc,,,,Electric Guard Dog,,3,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34592
"Aristos Strategy, LLC",,,,Advanced Environmental Group LLC,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34596
"Aristos Strategy, LLC",,,,Jenna Development,,3,2014,$14000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34596
Greer/Dailey,,,,Fox Studios,,3,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34599
Svorinich & Associates,,,,Los Angeles Off Airport Parking Association,,3,2014,$45898.04,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34600
Svorinich & Associates,,,,Midway Rent-A-Car,,3,2014,$25703.80,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34600
Greer/Dailey,,,,JMB Realty,,3,2014,$39326.08,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34599
Greer/Dailey,,,,NBC Universal Studios,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34599
Svorinich & Associates,,,,Mortimer and Wallace Inc.,,3,2014,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34600
Svorinich & Associates,,,,Plains All American Pipeline,,3,2014,$69413.09,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34600
Svorinich & Associates,,,,Ports O'Call Restaurant Corporation,,3,2014,$3675.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34600
Svorinich & Associates,,,,Rancho LPG Holdings Inc.,,3,2014,$91231.31,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34600
Svorinich & Associates,,,,Specialty Restaurants Corporation,,3,2014,$11026.60,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34600
"Elizabeth Peterson Group, Inc.",,,,The Ebell of Los Angeles,,3,2014,$1500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,Town Pizza Beeer & Wine LLC,,3,2014,$500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,"Kohn Gallery, Inc.",,3,2014,$1000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,"Chol Enterprises, Inc.",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,Case Real Estate Partners LLC,,3,2014,$8000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,Old Pal Group LLC,,3,2014,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,Button Mash LLC,,3,2014,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,Ammo,,3,2014,$2500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,Clark Street Realty LLC,,3,2014,$2500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Elizabeth Peterson Group, Inc.",,,,Embassy Partners,,3,2014,$2500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34587
"Aristos Strategy, LLC",,,,Waste Resources Inc.,,3,2014,$5000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34596
"Gonzales Law Group, APC",,,,"6417 Selma Hotel, LLC",,3,2014,$13889.83,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34542
Ek & Ek,,,,AECOM,,3,2014,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,American Airlines,,3,2014,$12000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,California Hotel & Lodging Association,,3,2014,$37500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,CalPortland Cement,,3,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Comcast ,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,DFS North America,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Farmers Insurance,,3,2014,$13500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Forrest Lawn,,3,2014,$50000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,HMS Host,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,JC Decaux North America,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,JMB Realty Corporation,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Live Nation,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,MackUrban,,3,2014,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Motion Picture Association of America,,3,2014,$33415.32,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Paul Hastings LLP,,Carl W.,,Robertson,,3,2014,$4650.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34624
Paul Hastings LLP,,,,"Greenland US Holding, Inc.",,3,2014,$10074.38,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34624
Paul Hastings LLP,,,,Townscape Partners,,3,2014,$25132.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34624
Ek & Ek,,,,"NBCUniversal Media, LLC",,3,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,NIKE ï¿½ GBU West,,3,2014,$11200.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Paul Hastings LLP,,,,Hanjin International Corporation ,,3,2014,$23471.10,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34624
Ek & Ek,,,,Northrop Gruman Corporation,,3,2014,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Parking Concepts Inc,,3,2014,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Planet Aid,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Valero Inc,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Walmart,,3,2014,$40000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Warren E&P Inc.,,3,2014,$41899.19,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Ek,,,,Yellow Cab,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34618
Ek & Sunkin,,,,BreitBurn Management Company,,3,2014,$50000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34628
Ek & Sunkin,,,,Intelligent Sign Network LLC,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34628
Ek & Sunkin,,,,Jason Teague,,3,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34628
Ek & Sunkin,,,,Los Angeles Business Council,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34628
Ek & Sunkin,,,,McCourt Global,,3,2014,$60000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34628
Ek & Sunkin,,,,Pacific Maritime Association,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34628
"Gonzales Law Group, APC",,,,CIM Group,,3,2014,$103165.89,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34542
"Gonzales Law Group, APC",,,,Curtis School Foundation,,3,2014,$18000.03,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34542
"Gonzales Law Group, APC",,,,Hollywood International Regional Center,,3,2014,$19201.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34542
"Gonzales Law Group, APC",,,,Wilcox 2015 LLC,,3,2014,$8988.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34542
"Gonzales Law Group, APC",,,,"Cen Fed, LTD",,3,2014,$11837.98,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34542
"Gonzales Law Group, APC",,,,Pristine Properties LLC,,3,2014,$11498.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34542
Mike Roos and Company,,,,CBS Outdoor,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34637
"Sheppard, Mullin, Richter & Hampton LLP",,,,1775 N. Summitridge,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,"222 Main Street Investors, LP",,3,2014,$18455.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
Mike Roos and Company,,,,City of Ontario,,3,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34637
Mike Roos and Company,,,,Mike Roos & Company on behalf of Bell Cab,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34637
Mike Roos and Company,,,,Terra-Gen Operating Company,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34637
"Sheppard, Mullin, Richter & Hampton LLP",,,,"228 S. Main Street, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
Mike Roos and Company,,,,The Coffee Bean & Tea Leaf,,3,2014,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34637
"Sheppard, Mullin, Richter & Hampton LLP",,,,Bundy Goshen - Acorn,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,Champion Real Estate Company,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,"Chinese Theatre, LLC",,3,2014,$4090.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,"Fogo de Chao Churrascarta (Los Angeles), LLC",,3,2014,$42223.77,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,"Harridge Development Group, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,Hudson Capital LLC,,3,2014,$60704.12,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,John,,Ladner,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,LGO Hospitality,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,Millennium Partners LA,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,"Orchard Supply Company, LLC",,3,2014,$28600.16,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,Pukeiti/Ruapehu LLC,,3,2014,$595.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,RECP Sydell Wilshire,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,Taft Owner Partners LLC,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,Petros,,Taglyan,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,The Walt Disney Company,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
"Sheppard, Mullin, Richter & Hampton LLP",,,,"Whitebird, Inc.",,3,2014,$178.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34636
Richard Alatorre,,,,I Love L.A.,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34638
Richard Alatorre,,,,Mike Roos & Company on behalf of Bell Cab,,3,2014,$7500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34638
Colibri Strategies,,,,Los Angeles Neighborhood Land Trust,,3,2014,$1500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34580
Englander Knabe and Allen,,,,Standard Parking,,3,2014,$31250.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,BNSF Railway Company,,3,2014,$24000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,California Independent Petroleum Association - CIPA,,3,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,CALTROP,,3,2014,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,City of Ontario,,3,2014,$54000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Clay Lacy Aviation,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Coalition to Save the Westside,,3,2014,$13000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Coca Cola Bottling USA,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"Crews of California, Inc.",,3,2014,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Dragados USA,,3,2014,$48000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Elections Systems & Software LLC,,3,2014,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Enterprise Rent-A-Car Company of Los Angeles,,3,2014,$25500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Envista Corporation,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"Gavin de Becker & Associates, Inc.",,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Greater California Livery Association,,3,2014,$12000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Harbor Trucking Association,,3,2014,$10000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"IMPEX Technologies, Inc.",,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Intuit,,3,2014,$25000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Bridge Housing Corporation,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"JSL Foods, Inc.",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"Lenyn Ltd, dba ICE Currency Services, USA",,3,2014,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"Lyft, Inc.",,3,2014,$27500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"Motorola, Inc.",,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"National Strategies, LLC on behalf of Renovate America",,3,2014,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,"Nederlander-Greek, Inc.",,3,2014,$45000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Official Police Garage Assn of LA,,3,2014,$48750.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,OUE USA Services Corp.,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
Englander Knabe and Allen,,,,Pulice Construction,,3,2014,$48000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&DOCUMENT_ID=34399
